customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
'C858011639','3','M','28007','M1823072687','28007','es_transportation',28.71,0
'C114388565','4','M','28007','M348934600','28007','es_transportation',10.99,0
'C381446674','5','F','28007','M348934600','28007','es_transportation',30.63,0
'C662948645','6','F','28007','M1823072687','28007','es_transportation',46.5,0
'C924804429','3','M','28007','M348934600','28007','es_transportation',54.6,0
'C1922157108','2','F','28007','M348934600','28007','es_transportation',34.61,0
'C1701618194','2','F','28007','M1823072687','28007','es_transportation',4.14,0
'C911364935','3','M','28007','M348934600','28007','es_transportation',13.9,0
'C1018388493','2','M','28007','M1823072687','28007','es_transportation',5.15,0
'C637831009','3','F','28007','M1823072687','28007','es_transportation',20.61,0
'C577335130','4','M','28007','M1888755466','28007','es_otherservices',25,0
'C1861439904','1','M','28007','M348934600','28007','es_transportation',16.18,0
'C834739424','3','F','28007','M1823072687','28007','es_transportation',41.24,0
'C1392385769','3','M','28007','M348934600','28007','es_transportation',13.17,0
'C1210957250','3','F','28007','M348934600','28007','es_transportation',19.79,0
'C267593624','1','F','28007','M348934600','28007','es_transportation',28.33,0
'C85945497','4','F','28007','M348934600','28007','es_transportation',25.01,0
'C220904895','3','M','28007','M348934600','28007','es_transportation',31.57,0
'C1974668487','2','M','28007','M348934600','28007','es_transportation',5.85,0
'C750714109','3','F','28007','M348934600','28007','es_transportation',30.13,0
'C1815981756','4','F','28007','M348934600','28007','es_transportation',6.52,0
'C975044667','2','F','28007','M348934600','28007','es_transportation',26.34,0
'C2110532720','3','F','28007','M348934600','28007','es_transportation',41.72,0
'C2116616608','4','F','28007','M348934600','28007','es_transportation',34.73,0
'C240900578','1','M','28007','M348934600','28007','es_transportation',42.62,0
'C255101565','1','F','28007','M348934600','28007','es_transportation',32.17,0
'C861856179','1','M','28007','M348934600','28007','es_transportation',29.13,0
'C1743392358','4','M','28007','M348934600','28007','es_transportation',6.04,0
'C49915499','4','M','28007','M348934600','28007','es_transportation',26.17,0
'C744066701','2','F','28007','M348934600','28007','es_transportation',18.05,0
'C1763311989','2','M','28007','M348934600','28007','es_transportation',7.69,0
'C35785606','2','F','28007','M348934600','28007','es_transportation',62.33,0
'C1838681949','3','M','28007','M85975013','28007','es_food',35.46,0
'C769422228','2','F','28007','M1198415165','28007','es_wellnessandbeauty',70.8,0
'C277720476','4','M','28007','M1823072687','28007','es_transportation',10.07,0
'C60026962','2','F','28007','M692898500','28007','es_health',27.84,0
'C200459252','1','M','28007','M348934600','28007','es_transportation',56.85,0
'C830078297','5','F','28007','M348934600','28007','es_transportation',37.92,0
'C731767226','6','M','28007','M348934600','28007','es_transportation',65.3,0
'C22920054','3','M','28007','M348934600','28007','es_transportation',13.32,0
'C1645276019','2','M','28007','M1823072687','28007','es_transportation',16.34,0
'C1941160297','1','F','28007','M348934600','28007','es_transportation',32.49,0
'C786249459','4','M','28007','M348934600','28007','es_transportation',16.6,0
'C1155962240','2','F','28007','M348934600','28007','es_transportation',12.76,0
'C2051145244','5','M','28007','M348934600','28007','es_transportation',25.56,0
'C872043603','4','F','28007','M1741626453','28007','es_sportsandtoys',110.3,0
'C155920620','2','M','28007','M348934600','28007','es_transportation',19.03,0
'C1612832553','1','F','28007','M1198415165','28007','es_wellnessandbeauty',58.17,0
'C1126297464','2','F','28007','M1823072687','28007','es_transportation',36.72,0
'C1101633489','1','F','28007','M1535107174','28007','es_wellnessandbeauty',2.05,0
'C1634901253','1','F','28007','M1823072687','28007','es_transportation',4.06,0
'C907665937','2','F','28007','M1823072687','28007','es_transportation',22.94,0
'C539791425','4','F','28007','M1823072687','28007','es_transportation',15.28,0
'C936786093','5','F','28007','M348934600','28007','es_transportation',26.18,0
'C1303555047','3','M','28007','M348934600','28007','es_transportation',7.25,0
'C1093060677','2','M','28007','M348934600','28007','es_transportation',12.78,0
'C2074563683','2','M','28007','M348934600','28007','es_transportation',37.64,0
'C962248715','3','F','28007','M348934600','28007','es_transportation',27.41,0
'C42779194','6','F','28007','M348934600','28007','es_transportation',16.44,0
'C78230690','2','F','28007','M85975013','28007','es_food',70.36,0
'C1073155388','2','M','28007','M348934600','28007','es_transportation',36.04,0
'C59912595','2','F','28007','M348934600','28007','es_transportation',8.48,0
'C1767929602','2','F','28007','M1823072687','28007','es_transportation',7.94,0
'C1306889886','1','M','28007','M348934600','28007','es_transportation',48.53,0
'C96508773','4','F','28007','M348934600','28007','es_transportation',31.53,0
'C1189231170','3','M','28007','M348934600','28007','es_transportation',40.48,0
'C1634492186','3','M','28007','M348934600','28007','es_transportation',19.01,0
'C1187799344','3','M','28007','M348934600','28007','es_transportation',8.03,0
'C1267913176','2','M','28007','M349281107','28007','es_fashion',9,0
'C1921248691','0','F','28007','M348934600','28007','es_transportation',14.6,0
'C871505790','2','F','28007','M348934600','28007','es_transportation',47.02,0
'C1283534588','3','M','28007','M348934600','28007','es_transportation',38.85,0
'C396716441','5','F','28007','M348934600','28007','es_transportation',48.68,0
'C1814746822','1','M','28007','M348934600','28007','es_transportation',38.95,0
'C548427290','3','M','28007','M2011752106','28007','es_hotelservices',4.37,0
'C1254064510','5','F','28007','M348934600','28007','es_transportation',23.78,0
'C958780730','4','M','28007','M85975013','28007','es_food',59.26,0
'C830856919','6','M','28007','M348934600','28007','es_transportation',20.4,0
'C1973547259','3','M','28007','M348934600','28007','es_transportation',28,0
'C2096265838','3','M','28007','M348934600','28007','es_transportation',45.23,0
'C928479694','5','M','28007','M1823072687','28007','es_transportation',53.04,0
'C229665572','5','F','28007','M348934600','28007','es_transportation',21.21,0
'C1632035340','6','M','28007','M348934600','28007','es_transportation',29.35,0
'C868096672','1','M','28007','M348934600','28007','es_transportation',20.75,0
'C682298914','2','F','28007','M348934600','28007','es_transportation',26.61,0
'C718801730','2','M','28007','M348934600','28007','es_transportation',40.51,0
'C1121327223','2','F','28007','M85975013','28007','es_food',64.66,0
'C1740393527','2','F','28007','M1823072687','28007','es_transportation',1.94,0
'C82010125','3','M','28007','M1535107174','28007','es_wellnessandbeauty',22.73,0
'C99594781','2','F','28007','M348934600','28007','es_transportation',12.32,0
'C36546691','3','F','28007','M1823072687','28007','es_transportation',71.37,0
'C1622415837','2','F','28007','M348934600','28007','es_transportation',33.94,0
'C772895850','3','M','28007','M348934600','28007','es_transportation',36.03,0
'C1638237205','3','M','28007','M348934600','28007','es_transportation',18.8,0
'C214836772','2','M','28007','M348934600','28007','es_transportation',49.55,0
'C1124449361','6','M','28007','M348934600','28007','es_transportation',19.59,0
'C1200336063','2','M','28007','M1823072687','28007','es_transportation',41.62,0
'C1610467120','2','M','28007','M348934600','28007','es_transportation',21.08,0
'C445432762','4','F','28007','M1823072687','28007','es_transportation',32.91,0
'C2030210340','2','M','28007','M85975013','28007','es_food',30.9,0
'C1127069069','2','F','28007','M348934600','28007','es_transportation',21.49,0
'C369805136','4','M','28007','M348934600','28007','es_transportation',40.77,0
'C978276840','2','F','28007','M1842530320','28007','es_tech',205.83,0
'C1768385310','2','F','28007','M348934600','28007','es_transportation',77.41,0
'C1564260047','3','F','28007','M348934600','28007','es_transportation',25.87,0
'C1968624098','2','F','28007','M348934600','28007','es_transportation',29.64,0
'C171498975','1','M','28007','M348934600','28007','es_transportation',7.33,0
'C775533998','2','F','28007','M855959430','28007','es_hyper',40.29,0
'C1402203755','3','M','28007','M348934600','28007','es_transportation',32.4,0
'C983636862','3','M','28007','M85975013','28007','es_food',42.86,0
'C351252839','3','F','28007','M85975013','28007','es_food',16.98,0
'C1038215695','4','M','28007','M2122776122','28007','es_home',328.02,1
'C1764447156','3','F','28007','M2122776122','28007','es_home',707.22,1
'C1056476734','2','M','28007','M348934600','28007','es_transportation',12.78,0
'C1490048317','6','F','28007','M209847108','28007','es_wellnessandbeauty',48.5,0
'C1413774656','2','F','28007','M692898500','28007','es_health',15.04,0
'C864725258','5','F','28007','M348934600','28007','es_transportation',20.5,0
'C530747890','4','F','28007','M85975013','28007','es_food',4.51,0
'C652253057','5','M','28007','M1842530320','28007','es_tech',52.58,0
'C1440310601','5','F','28007','M348934600','28007','es_transportation',8.56,0
'C1943367280','3','F','28007','M348934600','28007','es_transportation',47.76,0
'C1474976180','2','F','28007','M855959430','28007','es_hyper',50.45,0
'C2078460335','6','F','28007','M348934600','28007','es_transportation',62.23,0
'C1870926183','4','M','28007','M348934600','28007','es_transportation',18.74,0
'C1379814778','2','F','28007','M348934600','28007','es_transportation',45.9,0
'C1336232196','3','F','28007','M348934600','28007','es_transportation',2.63,0
'C1192874833','4','F','28007','M1823072687','28007','es_transportation',9.84,0
'C1903765775','3','M','28007','M1823072687','28007','es_transportation',2.66,0
'C446179646','5','F','28007','M348934600','28007','es_transportation',7.67,0
'C620551378','2','F','28007','M348934600','28007','es_transportation',12.14,0
'C1923945958','2','M','28007','M1946091778','28007','es_wellnessandbeauty',36.6,0
'C478820701','3','M','28007','M1823072687','28007','es_transportation',10.65,0
'C1781924994','1','M','28007','M840466850','28007','es_tech',20.23,0
'C564473555','2','F','28007','M348934600','28007','es_transportation',27.06,0
'C1909782411','4','F','28007','M85975013','28007','es_food',7.27,0
'C707234445','2','M','28007','M348934600','28007','es_transportation',3.84,0
'C1342118588','3','F','28007','M348934600','28007','es_transportation',14.95,0
'C607479057','3','F','28007','M348934600','28007','es_transportation',19.83,0
'C585317135','3','M','28007','M348934600','28007','es_transportation',14.03,0
'C499760818','3','M','28007','M1888755466','28007','es_otherservices',84.39,0
'C1524019070','3','M','28007','M348934600','28007','es_transportation',44.74,0
'C268949400','4','M','28007','M348934600','28007','es_transportation',22.55,0
'C1881279773','4','F','28007','M348934600','28007','es_transportation',53.88,0
'C85676975','4','M','28007','M1823072687','28007','es_transportation',27.29,0
'C742560751','2','F','28007','M348934600','28007','es_transportation',52.86,0
'C787259637','1','F','28007','M348934600','28007','es_transportation',8.15,0
'C1467832188','3','M','28007','M348934600','28007','es_transportation',6.09,0
'C1280960686','2','M','28007','M348934600','28007','es_transportation',7.26,0
'C169274898','3','F','28007','M348934600','28007','es_transportation',52.32,0
'C634714812','3','M','28007','M1823072687','28007','es_transportation',24.05,0
'C1385406679','2','M','28007','M348934600','28007','es_transportation',60.8,0
'C1464030920','1','F','28007','M348934600','28007','es_transportation',35.79,0
'C572709519','4','F','28007','M1823072687','28007','es_transportation',10.85,0
'C582479974','2','M','28007','M348934600','28007','es_transportation',35.59,0
'C1545484501','2','M','28007','M1823072687','28007','es_transportation',27.23,0
'C182918114','5','F','28007','M1535107174','28007','es_wellnessandbeauty',128.26,0
'C944634193','5','F','28007','M348934600','28007','es_transportation',7.4,0
'C1527362143','6','M','28007','M348934600','28007','es_transportation',66.85,0
'C69477057','3','M','28007','M348934600','28007','es_transportation',68.05,0
'C1110919755','1','F','28007','M348934600','28007','es_transportation',4.12,0
'C1645168081','3','F','28007','M1823072687','28007','es_transportation',38.55,0
'C150820973','2','F','28007','M348934600','28007','es_transportation',38.62,0
'C555482626','3','F','28007','M209847108','28007','es_wellnessandbeauty',198.58,1
